season,week,celebrity_name,vote_share_est,std_dev,ci_width_95,judge_score,base_popularity,perf_share,is_eliminated
28,10,Lauren Alaina,0.23031043350982558,0.05765255833201626,0.2251646392965383,27.0,0.23487089072395118,0.19636363636363635,False
28,10,James Van Der Beek,0.1707259125100863,0.050403112864331176,0.1976464125072655,25.5,0.1721621553230651,0.18545454545454546,True
28,11,Ally Brooke,0.2331571877847235,,,30.0,0.22734392062834027,0.2564102564102564,False
28,11,Kel Mitchell,0.24849233337196897,,,29.5,0.24758122868077317,0.25213675213675213,False
28,11,Hannah Brown,0.24265968298222296,,,29.0,0.24135879176196673,0.24786324786324787,False
28,11,Lauren Alaina,0.2756907958610845,,,28.5,0.2837160589289197,0.24358974358974358,False
29,2,Kaitlyn Bristowe,0.17042526541308395,0.05264491375318362,0.2040803243715148,22.0,0.1930038067847101,0.08058608058608059,False
29,2,Justina Machado,0.1104828308563759,0.04398723389274475,0.16964057180319647,21.0,0.11827264473150088,0.07692307692307693,False
29,2,Nev Schulman,0.11670164837817677,0.04486909316598564,0.17360622094992206,21.0,0.12657437580184938,0.07692307692307693,False
29,2,Jesse Metcalfe,0.020231923346677734,0.019984428184730355,0.0730574366307837,20.0,0.007010166034497684,0.07326007326007326,False
29,2,AJ McLean,0.056471654528463776,0.03206127655545798,0.12332226623112884,19.0,0.053404640291544986,0.0695970695970696,False
29,2,Anne Heche,0.01521765563044676,0.01701358899713813,0.06173910914489402,18.0,0.0021533279512660417,0.06593406593406594,False
29,2,Chrishell Stause,0.03351487006037395,0.025795452022568964,0.09745584357014127,18.0,0.024583793107651634,0.06593406593406594,False
29,2,Jeannie Mai,0.04018233624909634,0.027434764996943715,0.10350889667684002,18.0,0.033620421247434765,0.06593406593406594,False
29,2,Johnny Weir,0.07503830565695398,0.037130752655983215,0.14378428193442208,18.0,0.07718539751120683,0.06593406593406594,False
29,2,Nelly,0.19384363203199534,0.055240948622155686,0.21496311509236554,18.0,0.22569206340916623,0.06593406593406594,False
29,2,Veron Davis,0.025137434810215437,0.022227122140814584,0.08224092478425962,18.0,0.014638551477759864,0.06593406593406594,False
29,2,Carole Baskin,0.016147861675807024,0.01770858693034941,0.06392768320514841,16.0,0.005199994547101005,0.05860805860805861,False
29,2,Monica Aldama,0.034768352304387504,0.025732517263598764,0.09735796258961335,16.0,0.0278659063932967,0.05860805860805861,False
29,2,Charles Oakley,0.007893436095110352,0.00909496713602305,0.03283601560783398,15.0,9.227096035898549e-05,0.054945054945054944,True
29,2,Skai Jackson,0.08394279296283516,0.03864615523674063,0.1498475904625916,15.0,0.09070263975065504,0.054945054945054944,False
29,3,Johnny Weir,0.07895692738887518,0.03771419881224707,0.14554091854354548,24.0,0.07719252013917259,0.08540925266903915,False
29,3,Nev Schulman,0.11805720403086642,0.04537416919089633,0.17531527201405775,24.0,0.1265860560188063,0.08540925266903915,False
29,3,Kaitlyn Bristowe,0.17142239004828175,0.052700992244129594,0.20555606478809596,23.0,0.19302161707468762,0.08185053380782918,False
29,3,Chrishell Stause,0.03515386692941434,0.025636558192152166,0.09683663338966975,22.0,0.02458606168717495,0.07829181494661921,False
29,3,Jeannie Mai,0.04250033980985872,0.028325222417994168,0.10625589041335329,22.0,0.03362352372225927,0.07829181494661921,False
29,3,Veron Davis,0.02737676924617891,0.023076688618772715,0.08468131162256465,22.0,0.014639902315606086,0.07829181494661921,False
29,3,AJ McLean,0.0580385148461501,0.032936150989576155,0.1257020638951284,21.0,0.053409568443717644,0.07473309608540925,False
29,3,Monica Aldama,0.0372082357008453,0.026541084708819808,0.10072547411116434,21.0,0.027868477844511155,0.07473309608540925,False
29,3,Jesse Metcalfe,0.02014526728775684,0.019341821166022642,0.07196262493013038,20.0,0.007010812928939534,0.0711743772241993,False
29,3,Justina Machado,0.10866928364052675,0.04366587895999296,0.16815275618139827,19.0,0.11828355886907241,0.06761565836298933,False
29,3,Nelly,0.19305717704546158,0.05501055964556097,0.2149883491606804,18.0,0.22571289015430615,0.06405693950177936,False
29,3,Skai Jackson,0.08538567628353043,0.039234392653089104,0.15280914828283526,18.0,0.09071100974263913,0.06405693950177936,False
29,3,Anne Heche,0.01266962137047978,0.0158541240649848,0.05706586238255294,15.0,0.002153526659239048,0.05338078291814947,False
29,3,Carole Baskin,0.011358726371773967,0.012786578772879335,0.04543078967133342,12.0,0.005200474399868202,0.042704626334519574,True
29,4,Skai Jackson,0.09149026311305455,0.040392007490208846,0.1538484206039005,28.0,0.09118521612474229,0.09302325581395349,False
29,4,Kaitlyn Bristowe,0.17217229307346954,0.05298461590559207,0.2070338235906921,25.0,0.19403066859952878,0.08305647840531562,False
29,4,AJ McLean,0.05890724690972645,0.03268567590052583,0.12444211947356094,24.0,0.05368877554650752,0.07973421926910298,False
29,4,Johnny Weir,0.07797373534652198,0.03711157934650852,0.14243602804738434,24.0,0.0775960564442416,0.07973421926910298,False
29,4,Justina Machado,0.11112825645012135,0.0435937870591858,0.16766672532323132,24.0,0.11890190518307252,0.07973421926910298,False
29,4,Monica Aldama,0.0383142345036076,0.026771660255399368,0.10099470293751336,24.0,0.02801416479134222,0.07973421926910298,False
29,4,Nev Schulman,0.11722043643992823,0.04491810518343519,0.17481162726601504,24.0,0.12724780497099736,0.07973421926910298,False
29,4,Chrishell Stause,0.03446424665796677,0.025421433440158743,0.09448110058452804,22.0,0.02471458927600809,0.07308970099667775,False
29,4,Veron Davis,0.026253206221289474,0.022069788439557456,0.0821756651412744,22.0,0.014716434757821466,0.07308970099667775,False
29,4,Anne Heche,0.011446795389064741,0.011110710862685724,0.0403443422949579,21.0,0.0021647845659555297,0.06976744186046512,True
29,4,Jeannie Mai,0.043614843969870545,0.0282793424204267,0.10700215416024045,21.0,0.03379929609634186,0.06976744186046512,False
29,4,Jesse Metcalfe,0.020584358547105594,0.019943077682811717,0.071934984664202,21.0,0.007047463080272507,0.06976744186046512,False
29,4,Nelly,0.19643008337827222,0.05576336019854238,0.21942226203362752,21.0,0.22689284056316827,0.06976744186046512,False
29,5,Johnny Weir,0.08227619013077357,0.03811711110615495,0.1465263155373534,29.0,0.07776439961631179,0.10104529616724739,False
29,5,Kaitlyn Bristowe,0.17469789551949175,0.0529239735511449,0.20396434029358046,27.0,0.19445161445332243,0.09407665505226481,False
29,5,Monica Aldama,0.04119517433619423,0.027759997613812048,0.10481845409383117,26.0,0.028074940990288105,0.09059233449477352,False
29,5,Nev Schulman,0.12015118146584643,0.04554428537546229,0.17520905311519053,26.0,0.12752386666935414,0.09059233449477352,False
29,5,AJ McLean,0.06052821651822971,0.03309723226119195,0.12589960590436092,24.0,0.05380525232631086,0.08362369337979095,False
29,5,Jeannie Mai,0.04415000688110242,0.02858645071766711,0.10816084143739553,24.0,0.03387262302788104,0.08362369337979095,False
29,5,Justina Machado,0.11223126308188494,0.043930432902156064,0.16948906013974885,24.0,0.1191598606102029,0.08362369337979095,False
29,5,Nelly,0.19894030295187148,0.05561370277065103,0.21610809986913107,24.0,0.22738508027547719,0.08362369337979095,False
29,5,Skai Jackson,0.0893247168489187,0.039385142023543866,0.15190265992236435,24.0,0.09138304072088493,0.08362369337979095,False
29,5,Veron Davis,0.02843441536761668,0.023203324364355418,0.08689995429812655,21.0,0.01474836178378413,0.07317073170731707,False
29,5,Chrishell Stause,0.03495377333574132,0.02551476241845696,0.0951803052029608,19.0,0.02476820710848292,0.06620209059233449,False
29,5,Jesse Metcalfe,0.013116863562329375,0.011588533259097722,0.04252859583123482,19.0,0.007062752417699508,0.06620209059233449,True
29,6,AJ McLean,0.06368651357318118,0.03408363955688396,0.12904571156503328,27.0,0.054187968532070974,0.10074626865671642,False
29,6,Justina Machado,0.11688825690857564,0.04498438180637844,0.17227405251997985,27.0,0.12000744347172476,0.10074626865671642,False
29,6,Kaitlyn Bristowe,0.17692366783980243,0.053348334562638045,0.20707113334107047,27.0,0.1958347467846453,0.10074626865671642,False
29,6,Monica Aldama,0.042887101510577966,0.0285301137225207,0.10762246922321554,27.0,0.028274637756462138,0.10074626865671642,False
29,6,Nev Schulman,0.1218810829928558,0.04601287799046176,0.1774513441979369,26.0,0.12843094261984994,0.09701492537313433,False
29,6,Jeannie Mai,0.046126491902527426,0.029260851932912106,0.11019353628792015,25.0,0.03411355864668929,0.09328358208955224,False
29,6,Chrishell Stause,0.03858930766486193,0.02710401728745928,0.10187291115493007,24.0,0.024944383110605376,0.08955223880597014,False
29,6,Nelly,0.20111428816293875,0.056731992252421364,0.2192428256916562,24.0,0.2290024680100745,0.08955223880597014,False
29,6,Johnny Weir,0.08058513011116583,0.03775290251916974,0.14560644989050667,22.0,0.07831753699003645,0.08208955223880597,False
29,6,Veron Davis,0.022674804108871623,0.016527191146177556,0.060835439873050706,21.0,0.01485326672928714,0.07835820895522388,True
29,6,Skai Jackson,0.08864335522464246,0.03946827703350839,0.15190468264343934,18.0,0.0920330473485542,0.06716417910447761,False
29,7,Nev Schulman,0.1279254498887208,0.04686608027830189,0.18129563644566654,30.0,0.13036732324478797,0.11538461538461539,False
29,7,Johnny Weir,0.08452240455778408,0.039060747516481115,0.14996470712617083,27.0,0.07949834714471435,0.10384615384615385,False
29,7,Nelly,0.20706969659946847,0.05661128223210653,0.22074342875531577,27.0,0.23245518690376238,0.10384615384615385,False
29,7,Skai Jackson,0.09553621380965477,0.040870146717828855,0.1579822696441807,27.0,0.09342064916867976,0.10384615384615385,False
29,7,AJ McLean,0.06388413317493383,0.034259205372444174,0.13121049540098897,26.0,0.05500497205341737,0.1,False
29,7,Chrishell Stause,0.04040025849571592,0.027432222612797253,0.1043936263879594,26.0,0.025320474877675705,0.1,False
29,7,Justina Machado,0.11720492017915106,0.04473144328383434,0.17286748022773024,26.0,0.12181682120925978,0.1,False
29,7,Jeannie Mai,0.04671414749500982,0.02958225704583018,0.11118250627226016,25.0,0.034627896022586785,0.09615384615384616,True
29,7,Kaitlyn Bristowe,0.17714994954858054,0.05338520232202566,0.2076963581837451,24.0,0.19878738889431102,0.09230769230769231,False
29,7,Monica Aldama,0.03959282625097981,0.027128169384566893,0.10285552861190349,22.0,0.028700940480804925,0.08461538461538462,True
29,8,Johnny Weir,0.09442441407366155,0.04037607822455856,0.15612446897614607,30.0,0.08487327275876173,0.13513537862230382,False
29,8,Nev Schulman,0.13646344627045442,0.047748387767112356,0.18408701758394003,30.0,0.13918152744035023,0.13513537862230382,False
29,8,Justina Machado,0.12933797227426932,0.047179615625995146,0.1817897284700214,28.9998,0.13005292140575317,0.13062996509903624,False
29,8,Kaitlyn Bristowe,0.19406755935672554,0.05544618612016246,0.21527817097269786,28.0,0.21222751018856448,0.1261263533808169,False
29,8,AJ McLean,0.07799709312466793,0.03554590187214859,0.1378061214621359,27.0,0.058723887525354075,0.12162184076007344,False
29,8,Chrishell Stause,0.03630542246347885,0.02040704616172928,0.07679179719461662,27.0,0.02703240567709373,0.12162184076007344,True
29,8,Skai Jackson,0.10850810117149678,0.044035811963647496,0.16866635289318163,26.9998,0.09973686904157376,0.1216209398575493,False
29,8,Nelly,0.22289599126524684,0.05655322857141843,0.21830961729426476,24.0,0.24817160596254875,0.10810830289784307,False
29,9,Johnny Weir,0.10113653539055889,0.04191082455839768,0.1607802023060192,30.0,0.08723134588858072,0.15544105882304177,False
29,9,Kaitlyn Bristowe,0.20577878907366692,0.05664842205211439,0.22080874870933803,30.0,0.21812392460640465,0.15544105882304177,False
29,9,Nev Schulman,0.1452729601466272,0.04913800426601435,0.18826376869681688,28.9998,0.14304847176046748,0.15025865392188156,False
29,9,Skai Jackson,0.11275567524250292,0.04480880408062561,0.17122217707972803,28.9998,0.10250790429560115,0.15025865392188156,False
29,9,Justina Machado,0.13534130991091012,0.04806363997856354,0.18603792716199338,25.9998,0.13366624147051653,0.1347145480395774,False
29,9,AJ McLean,0.06996506372473635,0.03154881120514691,0.1190737979642993,24.9998,0.060355440271595444,0.12953317941214265,True
29,9,Nelly,0.2297496665109979,0.05829346778153511,0.2275500810133733,24.0,0.255066671706834,0.12435284705843341,False
29,10,Kaitlyn Bristowe,0.21987277185089987,0.05831129350645368,0.2262183268250984,30.0,0.23213450484878168,0.1724137931034483,False
29,10,Nev Schulman,0.15675778810500418,0.0508922085645097,0.19612463412413425,30.0,0.15223679026228204,0.1724137931034483,False
29,10,Justina Machado,0.14849718871929027,0.04974132388776641,0.1924424861752964,29.0,0.14225191865012396,0.16666666666666666,False
29,10,Johnny Weir,0.10662370329782782,0.04283233725561805,0.16595210827978824,28.5,0.09283440742081679,0.16379310344827586,True
29,10,Skai Jackson,0.11918582070650963,0.04560189684783613,0.17733583920185036,28.5,0.10909221283123281,0.16379310344827586,True
29,10,Nelly,0.24906272732046708,0.06027495543307834,0.23388902987140134,28.0,0.27145016598676275,0.16091954022988506,False
29,11,Justina Machado,0.16970907310530733,0.0407465791621264,0.15584627966695985,30.0,0.17824415932160315,0.25316455696202533,False
29,11,Kaitlyn Bristowe,0.29683834851302476,0.048459626174057094,0.19116264369621025,30.0,0.2908686227851567,0.25316455696202533,False
29,11,Nev Schulman,0.18963425083736646,0.040819088931666817,0.1562278478699483,30.0,0.1907553792990337,0.25316455696202533,False
29,11,Nelly,0.34381832754429953,0.05639159984346583,0.21738749781150035,28.5,0.3401318385942065,0.24050632911392406,False
30,2,Amanda Kloots,0.10319608102151225,0.04265235049831118,0.164563753881861,32.0,0.10811578693029367,0.08311688311688312,False
30,2,JoJo Siwa,0.11396590338556425,0.04455563988269247,0.172044757006841,31.0,0.12217361363942275,0.08051948051948052,False
30,2,Melanie C,0.01634193363008696,0.017656697158626455,0.06459949962695276,30.0,0.0012071323489814885,0.07792207792207792,False
30,2,Suni Lee,0.06791077466855674,0.03523690224642821,0.1351110288038078,28.0,0.06632760016605778,0.07272727272727272,False
30,2,Jimmie Allen,0.0594744812172579,0.03308958078665773,0.12657304423318066,27.0,0.056466095030496315,0.07012987012987013,False
30,2,Melora Hardin,0.0678121467562081,0.03498689923675963,0.13318863067369427,27.0,0.0667924761189543,0.07012987012987013,False
30,2,Olivia Jade,0.04592373425668335,0.029011651488264505,0.11082580850963088,27.0,0.039919044657503316,0.07012987012987013,False
30,2,"Mike ""The Miz"" Mizanin",0.04133403910318882,0.028042392581888696,0.1063215501984904,26.0,0.03470743791742878,0.06753246753246753,False
30,2,Iman Shumpert,0.17607502952363166,0.05300502320264496,0.20606264263482416,25.0,0.2038818150849761,0.06493506493506493,False
30,2,Christine Chiu,0.013077820126914632,0.01602968994431287,0.05792912271473568,24.0,0.0005156400407144216,0.06233766233766234,False
30,2,Cody Rigsby,0.19264716979966134,0.055083327978125256,0.21383788214016392,24.0,0.22614664214449867,0.06233766233766234,False
30,2,Kenya Moore,0.030151014023743105,0.02438494459398251,0.09129430243302714,24.0,0.021855687826728393,0.06233766233766234,False
30,2,Brian Austin Green,0.03296993417029505,0.025159604800470525,0.09492917408357453,23.0,0.02530234842898384,0.05974025974025974,False
30,2,Matt James,0.03354008922472531,0.025524032148379207,0.09529194706168403,22.0,0.02649821571492961,0.05714285714285714,False
30,2,Martin Kove,0.005579849091971882,0.007705932326496893,0.02773220284749797,15.0,9.046395003052787e-05,0.03896103896103896,True
30,3,Amanda Kloots,0.10223358498843856,0.04289085385673339,0.16540783324731378,24.0,0.1081255683963101,0.08053691275167785,False
30,3,JoJo Siwa,0.11366061328351044,0.04405960628104825,0.17036908727859928,24.0,0.12218466694702794,0.08053691275167785,False
30,3,Olivia Jade,0.04733414707862168,0.03017505019955968,0.11459208195352556,24.0,0.03992265621868057,0.08053691275167785,False
30,3,Melora Hardin,0.06882823999671243,0.03587438986047607,0.13628388229430966,23.0,0.06679851897683713,0.07718120805369127,False
30,3,Melanie C,0.015315537175981797,0.016547215598844128,0.06053473089141886,22.0,0.0012072415608217215,0.0738255033557047,False
30,3,"Mike ""The Miz"" Mizanin",0.04156132694668386,0.028135780850661953,0.1062710258700251,22.0,0.0347105779734201,0.0738255033557047,False
30,3,Christine Chiu,0.006487807320920343,0.006617844486197068,0.023967542373266728,21.0,0.0005156866917695372,0.07046979865771812,True
30,3,Kenya Moore,0.03274727337551951,0.023290471706205566,0.08772272087016937,21.0,0.02185766515745698,0.07046979865771812,False
30,3,Suni Lee,0.06645369753282568,0.03510074181562415,0.13442261285372398,21.0,0.06633360096562088,0.07046979865771812,False
30,3,Jimmie Allen,0.06148522084507469,0.03211516535488074,0.1234885430279556,20.0,0.056471203638640444,0.06711409395973154,False
30,3,Matt James,0.03895516810761255,0.025310055172794294,0.09764217351339746,20.0,0.02650061306506571,0.06711409395973154,False
30,3,Brian Austin Green,0.03647307076325485,0.027023610835159195,0.09944695028542423,19.0,0.025304637586454,0.06375838926174497,False
30,3,Iman Shumpert,0.17510824859548596,0.05351594299120665,0.2051738665032814,19.0,0.20390026070797201,0.06375838926174497,False
30,3,Cody Rigsby,0.19335606398935837,0.055569916055822066,0.21356475679703052,18.0,0.22616710211392285,0.06040268456375839,False
30,4,Melora Hardin,0.07065134818117143,0.035933823442615864,0.138019060245534,36.5,0.06683298385718353,0.08752997601918465,False
30,4,JoJo Siwa,0.11496496927755431,0.04445118948142127,0.17256434580592525,35.0,0.12224770846338184,0.08393285371702638,False
30,4,Olivia Jade,0.04884761935269881,0.030112504418417278,0.11462817984394316,35.0,0.03994325442341269,0.08393285371702638,False
30,4,Amanda Kloots,0.1032822276936071,0.04251908638506703,0.16397503201257213,34.0,0.10818135608193914,0.0815347721822542,False
30,4,Suni Lee,0.06950507403520398,0.035100749551000246,0.13459566339864476,34.0,0.06636782597023541,0.0815347721822542,False
30,4,Melanie C,0.01670244102117105,0.017970867829863665,0.06543032400820831,33.0,0.0012078644404391176,0.07913669064748201,False
30,4,Jimmie Allen,0.061027802311509914,0.03357085550592679,0.12705421084348942,32.5,0.05650034011211672,0.07793764988009592,False
30,4,"Mike ""The Miz"" Mizanin",0.043596040139484,0.028555965646678172,0.10891877614420763,32.5,0.03472848699198716,0.07793764988009592,False
30,4,Iman Shumpert,0.17783259525810438,0.05318745980394016,0.20707461947732678,31.5,0.2040054636106043,0.07553956834532374,False
30,4,Kenya Moore,0.031650535092173734,0.024241233036600588,0.09086125670442023,29.5,0.02186894268016021,0.07074340527577938,False
30,4,Cody Rigsby,0.19487077828813318,0.05544496444686854,0.21555648138014938,29.0,0.2262837936548738,0.06954436450839328,False
30,4,Matt James,0.03475143860948791,0.025524890031256128,0.09551245197562817,28.5,0.026514286129564496,0.0683453237410072,True
30,4,Brian Austin Green,0.03231713073970309,0.024249420965802848,0.09063738520013694,26.0,0.025317693584101623,0.06235011990407674,True
30,5,JoJo Siwa,0.12362584630745452,0.046697170014989464,0.17969494040536493,40.0,0.12893042778057912,0.1038961038961039,False
30,5,Amanda Kloots,0.1106000934674379,0.04425872683834093,0.17024785471071568,39.0,0.11409513268467948,0.1012987012987013,False
30,5,Kenya Moore,0.03949835794718835,0.02519679299687994,0.09712045966793977,36.0,0.023064417078268562,0.09350649350649351,False
30,5,Melanie C,0.01086512380201459,0.009381512772221061,0.03444204668204849,36.0,0.00127389282763867,0.09350649350649351,True
30,5,Melora Hardin,0.07404446895715418,0.0362216279549898,0.13692385840778964,36.0,0.0704864353440236,0.09350649350649351,False
30,5,Olivia Jade,0.051040949870567696,0.030233700303550083,0.11606924377422068,36.0,0.042126768219149985,0.09350649350649351,False
30,5,Suni Lee,0.07323621398901008,0.03673542678117989,0.14070518539792207,36.0,0.0699958494172723,0.09350649350649351,False
30,5,Jimmie Allen,0.07209912054535673,0.0336097925272373,0.13100811551017386,34.0,0.059588953543333364,0.08831168831168831,False
30,5,Cody Rigsby,0.20683346652456822,0.05683445726327066,0.21849359056792814,32.0,0.23865368670263648,0.08311688311688312,False
30,5,"Mike ""The Miz"" Mizanin",0.04957602661554965,0.031210887466946523,0.11711746476732858,32.0,0.0366269334642816,0.08311688311688312,False
30,5,Iman Shumpert,0.18858033197369808,0.053346323286248505,0.20585033303429773,28.0,0.21515750293813685,0.07272727272727272,False
30,6,Iman Shumpert,0.1942539265065959,0.0551098313111566,0.2139649215023987,40.0,0.21543194014152742,0.10989010989010989,False
30,6,JoJo Siwa,0.12561608305172,0.04662914253794637,0.17965405566088355,40.0,0.12909488082334483,0.10989010989010989,False
30,6,Amanda Kloots,0.11281671478015094,0.04424330579178788,0.17183785474926547,38.0,0.11424066304595842,0.1043956043956044,False
30,6,Jimmie Allen,0.06872387432582783,0.035267780769272776,0.13514898212643758,38.0,0.059664960308331495,0.1043956043956044,False
30,6,Cody Rigsby,0.21107136515882807,0.056630116110643974,0.22010684041474446,36.0,0.23895809370431262,0.0989010989010989,False
30,6,Olivia Jade,0.053826059870703415,0.031915393566730114,0.12199464077565576,36.0,0.0421805016576779,0.0989010989010989,False
30,6,Suni Lee,0.07568754418802896,0.03749696459373284,0.14423066795843684,36.0,0.07008513036216478,0.0989010989010989,False
30,6,Melora Hardin,0.07678785410367425,0.036988461005843014,0.14309575032891667,34.0,0.07057634203994927,0.09340659340659341,False
30,6,"Mike ""The Miz"" Mizanin",0.04914875753810013,0.030241639668024314,0.11461259509623628,34.0,0.03667365176622992,0.09340659340659341,False
30,6,Kenya Moore,0.032067820476370315,0.02072504467175765,0.07728409334631767,32.0,0.023093836150503352,0.08791208791208792,True
30,7,Olivia Jade,0.06008063792671054,0.033100447921390164,0.126369132216072,42.0,0.043177638977592005,0.12844036697247707,False
30,7,JoJo Siwa,0.12968634464808226,0.04724921157818568,0.18215644947290127,39.0,0.13214665399862638,0.11926605504587157,False
30,7,Jimmie Allen,0.07213262180421254,0.03645684504060677,0.13945976182306316,38.0,0.06107542619367028,0.1162079510703364,False
30,7,Melora Hardin,0.08055798214904245,0.03809155886561418,0.14526222502742667,38.0,0.07224475047003834,0.1162079510703364,False
30,7,Cody Rigsby,0.2187387543204558,0.058009679313082915,0.22665222086835682,36.0,0.24460700786521683,0.11009174311926606,False
30,7,Amanda Kloots,0.11531465075417927,0.044492804809739786,0.17274495801651163,34.0,0.11694128594274944,0.10397553516819572,False
30,7,Iman Shumpert,0.19693466999840645,0.05493621096118357,0.21592099525924724,34.0,0.2205247014642822,0.10397553516819572,False
30,7,Suni Lee,0.07873346155855948,0.0382620276488408,0.14733589404157782,34.0,0.07174192666160942,0.10397553516819572,False
30,7,"Mike ""The Miz"" Mizanin",0.047820876840348484,0.02768366009551726,0.10447836096704487,32.0,0.03754060842621514,0.09785932721712538,True
30,8,Amanda Kloots,0.12437653939449733,0.04650967813815956,0.18042955246391354,42.0,0.12150256620337045,0.13636363636363635,False
30,8,Melora Hardin,0.08703636315414749,0.03927951833307244,0.1506029838077832,42.0,0.0750626479439365,0.13636363636363635,False
30,8,Suni Lee,0.08681364440929455,0.03953044453347501,0.15288537948509368,42.0,0.07454021155562643,0.13636363636363635,False
30,8,JoJo Siwa,0.13716116524593605,0.04851969611564878,0.18843617849406485,41.0,0.1373010177422074,0.1331168831168831,False
30,8,Cody Rigsby,0.22736680522133315,0.05875833280480342,0.22976570602519542,38.0,0.2541478736731352,0.12337662337662338,False
30,8,Olivia Jade,0.05961021568984751,0.03308732947939825,0.12613911747980652,36.0,0.044861777396123924,0.11688311688311688,True
30,8,Iman Shumpert,0.20606657647655716,0.05627687889517625,0.2209238975097738,35.0,0.22912623991718428,0.11363636363636363,False
30,8,Jimmie Allen,0.07156869040838491,0.03633783803086011,0.1385858650511391,32.0,0.0634576655684159,0.1038961038961039,True
30,9,JoJo Siwa,0.15842859671133297,0.0505927096016867,0.19678812671305423,40.0,0.15398005110561946,0.17699115044247787,False
30,9,Amanda Kloots,0.1444744376712499,0.04917810814388949,0.19072444547920875,39.5,0.13626243753404904,0.1747787610619469,False
30,9,Iman Shumpert,0.2386114206124453,0.05913192210538219,0.23074029404884686,37.5,0.25696000446499856,0.16592920353982302,False
30,9,Suni Lee,0.09973577019040697,0.041904531999770116,0.1618630951640183,37.5,0.08359519669627843,0.16592920353982302,True
30,9,Melora Hardin,0.09845283878113052,0.04143851229539586,0.1598080092076536,36.0,0.0841810975373229,0.1592920353982301,True
30,9,Cody Rigsby,0.2602969360334337,0.06190850688407809,0.24007773552527598,35.5,0.2850212126617316,0.1570796460176991,False
30,10,Iman Shumpert,0.30514717397721564,0.0511616883192403,0.2022913637005542,40.0,0.30876313986797926,0.25477707006369427,False
30,10,JoJo Siwa,0.18836629942430191,0.041182617769755354,0.15757176793169358,40.0,0.18502242851135625,0.25477707006369427,False
30,10,Amanda Kloots,0.16196796433521066,0.042170980385991985,0.16166556529201379,39.0,0.1637329441469879,0.2484076433121019,False
30,10,Cody Rigsby,0.3445185622632739,0.05716887814787265,0.2250112966167497,38.0,0.3424814874736766,0.24203821656050956,False
31,1,Charli D'Amelio,0.18943832821590723,0.054575266122307516,0.21327650892675437,32.0,0.2148984664936295,0.08376963350785341,False
31,1,Wayne Brady,0.15804912143754463,0.05096705998761016,0.1979527745353763,29.0,0.1788087730976718,0.07591623036649214,False
31,1,Gabby Windey,0.12584927603140578,0.04621282515024438,0.17879854666659653,28.0,0.1397679830069725,0.07329842931937172,False
31,1,Selma Blair,0.032721975373708516,0.024969686345275487,0.09418920950488588,28.0,0.022417522495050867,0.07329842931937172,False
31,1,Shangela,0.10225173903729377,0.04244834089481706,0.16449270778518613,28.0,0.10968414828370619,0.07329842931937172,False
31,1,Daniel Durant,0.07905248745727037,0.03800022028611991,0.14685715043502967,27.0,0.08042311541840254,0.07068062827225131,False
31,1,Jordin Sparks,0.03539788719178443,0.02578471786676609,0.09575896128072663,26.0,0.026983888267237466,0.06806282722513089,False
31,1,Heidi D'Amelio,0.05278128385162641,0.031114555171883076,0.11795149565369349,24.0,0.0500703864845009,0.06282722513089005,False
31,1,Joseph Baena,0.01841184777934517,0.01853417478400899,0.06795672022560438,23.0,0.008335381965204888,0.060209424083769635,False
31,1,Cheryl Ladd,0.013229491612549915,0.016119119458284956,0.05749215893693124,21.0,0.002437536816217912,0.0549738219895288,False
31,1,Trevor Donovan,0.0715234005825833,0.03630603999493835,0.1395377507346441,21.0,0.07552011227797895,0.0549738219895288,False
31,1,Jessie James Decker,0.02759765233760693,0.023162506593808113,0.0868496391925696,20.0,0.01979536680831317,0.05235602094240838,False
31,1,Sam Champion,0.020710338056025568,0.02052319781895876,0.07457235883738589,20.0,0.011811356085192916,0.05235602094240838,False
31,1,Teresa Giudice,0.011084639626213866,0.014534991409525945,0.05183847543446246,20.0,0.0004387181900580037,0.05235602094240838,False
31,1,Jason Lewis,0.005205919052262794,0.006326721499665784,0.022585571121825725,18.0,9.207448102095035e-05,0.04712041884816754,True
31,1,Vinny Guadagnino,0.05669461235687063,0.03207707337682607,0.12337874813894792,17.0,0.058515169828841467,0.04450261780104712,False
31,2,Charli D'Amelio,0.18735735739489334,0.054663072868339255,0.21312579853796998,32.0,0.21491825498041878,0.07766990291262135,False
31,2,Gabby Windey,0.12762849291311718,0.0470035724261844,0.18213954185655545,32.0,0.13978085325649275,0.07766990291262135,False
31,2,Wayne Brady,0.1588514981517585,0.05124753458523973,0.20049074010688078,32.0,0.17882523833868527,0.07766990291262135,False
31,2,Trevor Donovan,0.07462069841013932,0.03702442306103983,0.14100625130781902,30.0,0.07552706639342016,0.07281553398058252,False
31,2,Daniel Durant,0.07852089366569184,0.03749909042233327,0.14426880395338287,29.0,0.08043052101688342,0.0703883495145631,False
31,2,Heidi D'Amelio,0.05390787938525531,0.03152281936761569,0.12089688319599255,28.0,0.05007499711387229,0.06796116504854369,False
31,2,Selma Blair,0.0317407305660948,0.02439780206412597,0.0917766818160424,28.0,0.02241958676686713,0.06796116504854369,False
31,2,Shangela,0.10154929371914918,0.04300359638490282,0.16635000206590408,28.0,0.10969424832469167,0.06796116504854369,False
